,COMPETITION_WYID_x,MATCH_WYID,PLAYER_WYID,PASSLENGTH,LONGPASSLENGTH,DRIBBLEDISTANCEFROMOPPONENTGOAL,BALLRECOVERIES,DUELS,DEFENSIVEDUELS,OFFENSIVEDUELS,AERIALDUELS,FOULS,GOALS,ASSISTS,PASSES,SMARTPASSES,PASSESTOFINALTHIRD,CROSSES,DRIBBLES,SHOTS,HEADSHOTS,INTERCEPTIONS,SUCCESSFULDEFENSIVEACTION,YELLOWCARDS,REDCARDS,DIRECTREDCARDS,SUCCESSFULATTACKINGACTIONS,FREEKICKS,DIRECTFREEKICKS,CORNERS,PENALTIES,ACCELERATIONS,LOOSEBALLDUELS,MISSEDBALLS,FORWARDPASSES,BACKPASSES,THROUGHPASSES,KEYPASSES,VERTICALPASSES,LONGPASSES,SHOTASSISTS,SHOTONTARGETASSISTS,LINKUPPLAYS,OPPONENTHALFRECOVERIES,DANGEROUSOPPONENTHALFRECOVERIES,BALLLOSSES,LOSSES,OWNHALFLOSSES,DANGEROUSOWNHALFLOSSES,DUELSWON_AVERAGE,DEFENSIVEDUELSWON_AVERAGE,OFFENSIVEDUELSWON_AVERAGE,SUCCESSFULPASSES_AVERAGE,SUCCESSFULSMARTPASSES_AVERAGE,SUCCESSFULCROSSES_AVERAGE,SUCCESSFULFORWARDPASSES_AVERAGE,SUCCESSFULBACKPASSES_AVERAGE,SUCCESSFULTHROUGHPASSES_AVERAGE,SUCCESSFULKEYPASSES_AVERAGE,SUCCESSFULVERTICALPASSES_AVERAGE,SUCCESSFULLONGPASSES_AVERAGE,SUCCESSFULDRIBBLES_AVERAGE,DEFENSIVEACTIONS,ATTACKINGACTIONS,FREEKICKSONTARGET,DIRECTFREEKICKSONTARGET_AVERAGE,SUCCESSFULPENALTIES,SUCCESSFULLINKUPPLAYS_AVERAGE,LOOSEBALLDUELSWON,SUCCESSFULPASSESTOFINALTHIRD_AVERAGE,XGSHOT,XGASSIST,XGSAVE,RECEIVEDPASS,TOUCHINBOX,PROGRESSIVERUN,OFFSIDES,CLEARANCES,SECONDASSISTS,THIRDASSISTS,FOULSSUFFERED,PROGRESSIVEPASSES,COUNTERPRESSINGRECOVERIES,SLIDINGTACKLES,GOALKICKS,SHOTSBLOCKED,SHOTSONTARGET_AVERAGE,SUCCESSFULPROGRESSIVEPASSES_AVERAGE,SUCCESSFULSLIDINGTACKLES_AVERAGE,SUCCESSFULGOALKICKS_AVERAGE,DRIBBLESAGAINST,DRIBBLESAGAINSTWON_AVERAGE,GOALKICKSSHORT,GOALKICKSLONG,FIELDAERIALDUELS,FIELDAERIALDUELSWON_AVERAGE,GKCONCEDEDGOALS,GKSHOTSAGAINST,GKEXITS,GKAERIALDUELS,GKSAVES_AVERAGE,GKSUCCESSFULEXITS_AVERAGE,GKAERIALDUELSWON_AVERAGE,NEWDUELSWON_AVERAGE,NEWDEFENSIVEDUELSWON_AVERAGE,NEWOFFENSIVEDUELSWON_AVERAGE,NEWSUCCESSFULDRIBBLES_AVERAGE,LATERALPASSES,SUCCESSFULLATERALPASSES_AVERAGE,SHORTNAME,COMPETITIONNAME,TEAM_WYID,MATCHLABEL,DATE,COMPETITION_WYID_y,SEASON_WYID,TEAMNAME,COMPETITION_WYID,DUELSWON_PERCENT,DEFENSIVEDUELSWON_PERCENT,OFFENSIVEDUELSWON_PERCENT,AERIALDUELSWON,SUCCESSFULPASSES_PERCENT,SUCCESSFULSMARTPASSES_PERCENT,SUCCESSFULPASSESTOFINALTHIRD_PERCENT,SUCCESSFULCROSSES_PERCENT,SUCCESSFULDRIBBLES_PERCENT,SHOTSONTARGET_PERCENT,HEADSHOTSONTARGET,GOALCONVERSION,DIRECTFREEKICKSONTARGET_PERCENT,PENALTIESCONVERSION,WIN,SUCCESSFULFORWARDPASSES_PERCENT,SUCCESSFULBACKPASSES_PERCENT,SUCCESSFULTHROUGHPASSES_PERCENT,SUCCESSFULKEYPASSES_PERCENT,SUCCESSFULVERTICALPASSES_PERCENT,SUCCESSFULLONGPASSES_PERCENT,SUCCESSFULSHOTASSISTS,SUCCESSFULLINKUPPLAYS_PERCENT,YELLOWCARDSPERFOUL,SUCCESSFULPROGRESSIVEPASSES_PERCENT,SUCCESSFULSLIDINGTACKLES_PERCENT,SUCCESSFULGOALKICKS_PERCENT,DRIBBLESAGAINSTWON_PERCENT,FIELDAERIALDUELSWON_PERCENT,GKSAVES_PERCENT,GKSUCCESSFULEXITS_PERCENT,GKAERIALDUELSWON_PERCENT,NEWDUELSWON_PERCENT,NEWDEFENSIVEDUELSWON_PERCENT,NEWOFFENSIVEDUELSWON_PERCENT,NEWSUCCESSFULDRIBBLES_PERCENT,SUCCESSFULLATERALPASSES_PERCENT,POSITION1NAME,POSITION1CODE,POSITION1PERCENT,POSITION2NAME,POSITION2CODE,POSITION2PERCENT,POSITION3NAME,POSITION3CODE,POSITION3PERCENT,MINUTESONFIELD
1813,1305,5743753,769168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E. Batchelor,U19 Ligaen,,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,,1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0
1814,1305,5743753,769158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E. Hansen,U19 Ligaen,,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,,1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0
1816,1305,5743753,769146,18.31,34.75,7.3,4.74,15.16,6.63,5.68,0.95,0.0,0.0,0.95,44.53,0.0,3.79,2.84,0.95,0.0,0.0,0.95,5.68,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0,0.0,1.89,0.0,10.42,10.42,0.95,2.84,18.95,3.79,4.74,2.84,0.0,0.95,0.0,0.0,3.79,0.95,0.0,10.42,1.89,5.68,41.68,0.0,2.84,7.58,10.42,0.95,2.84,18.95,1.89,0.95,7.58,3.79,0.0,0.0,0.0,0.0,1.89,3.79,0.0,0.9,0.0,36.95,3.79,1.89,0.0,0.0,0.0,0.0,0.95,11.37,2.84,0.0,0.0,0.95,0.0,10.42,0.0,0.0,2.84,0.95,0.0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,4.74,4.74,0.95,18.95,18.95,M. Mortensen,U19 Ligaen,23734.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Brøndby U19,1305,68.75,28.57,100.0,100.0,93.62,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,72.73,100.0,100.0,100.0,100.0,50.0,60.0,0.0,0.0,91.67,0.0,0.0,33.33,100.0,0.0,0.0,0.0,81.25,71.43,83.33,100.0,100.0,Right Back,rb,100.0,,,,,,,95
1827,1305,5743753,769128,22.82,36.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C. Svart,U19 Ligaen,,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,,1305,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Winger,rw,100.0,,,,,,,24
1828,1305,5743753,769021,10.5,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N. Johansen,U19 Ligaen,,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,,1305,50.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Striker,cf,68.0,Right Winger,rw,31.0,,,,34
1829,1305,5743753,768852,15.53,35.07,34.6,3.8,16.48,8.87,7.61,0.0,0.0,1.27,0.0,48.17,0.0,2.54,3.8,3.8,2.54,0.0,2.54,8.87,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61,13.94,1.27,0.0,19.01,5.07,0.0,0.0,0.0,2.54,0.0,0.0,20.28,6.34,0.0,3.8,1.27,2.54,32.96,0.0,2.54,2.54,12.68,0.0,0.0,11.41,2.54,1.27,12.68,10.14,0.0,0.0,0.0,0.0,0.0,2.54,0.38,0.0,0.0,39.3,2.54,2.54,0.0,1.27,0.0,0.0,0.0,6.34,0.0,1.27,0.0,0.0,1.27,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34,5.07,1.27,1.27,19.01,11.41,A. Escobar,U19 Ligaen,23734.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Brøndby U19,1305,23.08,14.29,33.33,0.0,68.42,0.0,100.0,66.67,33.33,50.0,0.0,50.0,0.0,0.0,100.0,33.33,90.91,0.0,0.0,60.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,57.14,16.67,33.33,60.0,Right Winger,rw,84.0,Left Winger,lw,15.0,,,,71
1840,1305,5743753,766794,13.31,0.0,0.0,2.95,4.43,1.48,1.48,0.0,1.48,0.0,0.0,13.28,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.95,1.48,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,2.95,0.0,0.0,0.0,0.0,13.28,0.0,0.0,2.95,1.48,0.0,0.0,2.95,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,2.95,A. Peyman,U19 Ligaen,23731.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Lyngby U19,1305,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Left Winger,lw,100.0,,,,,,,61
1851,1305,5743753,766792,13.85,44.98,0.0,6.75,18.0,6.75,10.13,0.0,0.0,0.0,0.0,25.87,0.0,3.38,0.0,0.0,0.0,0.0,5.63,12.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,7.87,5.63,0.0,0.0,7.87,1.13,0.0,0.0,0.0,0.0,0.0,0.0,7.87,4.5,2.25,7.87,3.38,4.5,22.5,0.0,0.0,4.5,5.63,0.0,0.0,7.87,0.0,0.0,12.38,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.25,0.0,0.0,1.13,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13,6.75,3.38,0.0,7.87,7.87,A. Aslani,U19 Ligaen,23731.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Lyngby U19,1305,43.75,50.0,44.44,0.0,86.96,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,56.25,100.0,33.33,0.0,100.0,Defensive Midfielder,dmf,100.0,,,,,,,80
1862,1305,5743753,766791,18.99,28.71,26.3,4.74,16.11,5.68,8.53,1.89,2.84,0.0,0.0,22.74,0.0,0.0,0.0,0.95,0.0,0.0,6.63,11.37,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.95,4.74,6.63,0.0,0.0,9.47,2.84,0.0,0.0,0.0,0.95,0.0,0.0,6.63,5.68,0.95,8.53,0.95,5.68,18.0,0.0,0.0,2.84,5.68,0.0,0.0,7.58,1.89,0.95,14.2,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05,0.95,0.95,1.89,3.79,0.0,0.0,2.84,2.84,0.95,1.89,0.0,0.95,0.0,0.0,0.0,0.0,3.79,1.89,0.0,0.0,1.89,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53,2.84,3.79,0.0,9.47,7.58,V. Lykke,U19 Ligaen,23731.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Lyngby U19,1305,52.94,16.67,66.67,100.0,79.17,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,85.71,0.0,0.0,80.0,66.67,0.0,0.0,33.3,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,52.94,50.0,44.44,0.0,80.0,Left Back,lb,100.0,,,,,,,95
1873,1305,5743753,766630,20.65,0.0,35.5,6.63,20.84,7.58,12.32,0.0,1.89,0.0,0.0,36.95,0.0,0.0,3.79,5.68,1.89,0.0,2.84,8.53,0.0,0.0,0.0,4.74,0.95,0.95,6.63,0.0,0.0,0.95,0.0,3.79,13.26,0.0,0.0,12.32,0.0,0.0,0.0,0.0,3.79,0.95,0.0,12.32,1.89,0.0,8.53,1.89,6.63,29.37,0.0,0.95,2.84,12.32,0.0,0.0,10.42,0.0,3.79,11.37,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,25.58,3.79,0.95,0.0,0.0,0.0,0.0,0.95,2.84,4.74,0.95,0.0,0.95,0.95,2.84,0.0,0.0,2.84,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,4.74,4.74,2.84,12.32,10.42,V. Poulsen,U19 Ligaen,23734.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Brøndby U19,1305,40.91,25.0,53.85,0.0,79.49,0.0,0.0,25.0,66.67,50.0,0.0,0.0,0.0,0.0,100.0,75.0,92.86,0.0,0.0,84.62,0.0,0.0,0.0,0.0,100.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,45.45,62.5,38.46,50.0,84.62,Left Winger,lw,63.0,Right Centre Midfielder,rcmf,30.0,,,,95
1884,1305,5743753,766625,16.53,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J. Remark Wismann,U19 Ligaen,,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,,1305,50.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Winger,lw,100.0,,,,,,,24
1885,1305,5743753,766619,21.09,47.06,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,0.95,0.0,0.0,5.68,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,20.84,0.0,0.0,10.42,0.95,0.0,0.0,5.68,1.89,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.95,0.0,0.0,2.84,0.0,0.95,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,5.68,W. Sonne,U19 Ligaen,23734.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Brøndby U19,1305,0.0,0.0,0.0,0.0,95.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,91.67,100.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,75.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Goalkeeper,gk,100.0,,,,,,,95
1896,1305,5743753,765139,25.0,47.67,27.8,6.43,18.0,7.71,10.29,0.0,0.0,0.0,0.0,21.86,0.0,2.57,2.57,2.57,0.0,0.0,3.86,7.71,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,6.43,2.57,0.0,3.86,5.14,0.0,0.0,0.0,0.0,0.0,0.0,7.71,2.57,0.0,7.71,0.0,7.71,14.14,0.0,0.0,3.86,6.43,0.0,0.0,1.29,0.0,2.57,11.57,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,1.29,1.29,0.0,0.0,0.0,0.0,2.57,3.86,2.57,0.0,0.0,0.0,0.0,1.29,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29,3.86,6.43,2.57,3.86,1.29,R. Flügge,U19 Ligaen,23731.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Lyngby U19,1305,42.86,0.0,75.0,0.0,64.71,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,50.0,62.5,100.0,33.33,Right Winger,rw,100.0,,,,,,,70
1907,1305,5743753,765134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V. Svenstrup,U19 Ligaen,,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,,1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0
1908,1305,5743753,742110,21.06,58.47,0.0,12.32,11.37,6.63,0.95,1.89,1.89,0.0,0.0,70.11,0.0,22.74,0.0,0.0,0.0,0.0,5.68,8.53,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,32.21,2.84,1.89,0.0,30.32,2.84,0.0,0.0,0.0,8.53,0.0,0.0,6.63,0.95,0.0,3.79,2.84,0.0,67.26,0.0,0.0,29.37,2.84,0.0,0.0,30.32,0.95,0.0,12.31,0.0,0.0,0.0,0.0,0.0,0.95,20.84,0.0,0.0,0.0,56.84,0.0,4.74,0.0,1.89,0.0,0.0,0.0,17.05,5.68,0.0,1.89,0.0,0.0,17.05,0.0,1.89,2.84,0.0,1.89,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,2.84,0.0,0.0,30.32,30.32,P. Søndergaard,U19 Ligaen,23734.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Brøndby U19,1305,33.33,42.86,0.0,0.0,95.95,0.0,91.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,91.18,100.0,0.0,0.0,100.0,33.33,0.0,0.0,50.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.33,42.86,0.0,0.0,100.0,Left Centre Back,lcb,100.0,,,,,,,95
1919,1305,5743753,686537,15.41,45.77,49.6,6.63,22.74,3.79,14.21,0.95,1.89,0.0,0.0,35.05,0.0,5.68,0.95,4.74,0.95,0.0,2.84,4.74,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0,1.89,3.79,0.0,6.63,9.47,0.0,0.0,10.42,0.95,0.0,0.0,0.0,0.95,0.0,0.0,14.21,6.63,0.0,13.26,0.95,9.47,27.47,0.0,0.0,2.84,9.47,0.0,0.0,8.53,0.0,3.79,6.63,6.64,0.0,0.0,0.0,0.0,2.84,1.89,0.01,0.0,0.0,18.95,0.95,3.79,0.0,2.84,0.0,0.0,4.74,2.84,4.74,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,1.89,7.58,3.79,10.42,8.53,A. Jørgensen,U19 Ligaen,23731.0,"Brøndby U19 - Lyngby U19, 2 - 0",2025-08-16 12:30:00,1305,191801,Lyngby U19,1305,58.33,25.0,66.67,0.0,78.38,0.0,33.33,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,100.0,0.0,0.0,81.82,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,50.0,53.33,80.0,81.82,Left Centre Midfielder,lcmf,100.0,,,,,,,95
