,COMPETITION_WYID_x,MATCH_WYID,PLAYER_WYID,PASSLENGTH,LONGPASSLENGTH,DRIBBLEDISTANCEFROMOPPONENTGOAL,BALLRECOVERIES,DUELS,DEFENSIVEDUELS,OFFENSIVEDUELS,AERIALDUELS,FOULS,GOALS,ASSISTS,PASSES,SMARTPASSES,PASSESTOFINALTHIRD,CROSSES,DRIBBLES,SHOTS,HEADSHOTS,INTERCEPTIONS,SUCCESSFULDEFENSIVEACTION,YELLOWCARDS,REDCARDS,DIRECTREDCARDS,SUCCESSFULATTACKINGACTIONS,FREEKICKS,DIRECTFREEKICKS,CORNERS,PENALTIES,ACCELERATIONS,LOOSEBALLDUELS,MISSEDBALLS,FORWARDPASSES,BACKPASSES,THROUGHPASSES,KEYPASSES,VERTICALPASSES,LONGPASSES,SHOTASSISTS,SHOTONTARGETASSISTS,LINKUPPLAYS,OPPONENTHALFRECOVERIES,DANGEROUSOPPONENTHALFRECOVERIES,BALLLOSSES,LOSSES,OWNHALFLOSSES,DANGEROUSOWNHALFLOSSES,DUELSWON_AVERAGE,DEFENSIVEDUELSWON_AVERAGE,OFFENSIVEDUELSWON_AVERAGE,SUCCESSFULPASSES_AVERAGE,SUCCESSFULSMARTPASSES_AVERAGE,SUCCESSFULCROSSES_AVERAGE,SUCCESSFULFORWARDPASSES_AVERAGE,SUCCESSFULBACKPASSES_AVERAGE,SUCCESSFULTHROUGHPASSES_AVERAGE,SUCCESSFULKEYPASSES_AVERAGE,SUCCESSFULVERTICALPASSES_AVERAGE,SUCCESSFULLONGPASSES_AVERAGE,SUCCESSFULDRIBBLES_AVERAGE,DEFENSIVEACTIONS,ATTACKINGACTIONS,FREEKICKSONTARGET,DIRECTFREEKICKSONTARGET_AVERAGE,SUCCESSFULPENALTIES,SUCCESSFULLINKUPPLAYS_AVERAGE,LOOSEBALLDUELSWON,SUCCESSFULPASSESTOFINALTHIRD_AVERAGE,XGSHOT,XGASSIST,XGSAVE,RECEIVEDPASS,TOUCHINBOX,PROGRESSIVERUN,OFFSIDES,CLEARANCES,SECONDASSISTS,THIRDASSISTS,FOULSSUFFERED,PROGRESSIVEPASSES,COUNTERPRESSINGRECOVERIES,SLIDINGTACKLES,GOALKICKS,SHOTSBLOCKED,SHOTSONTARGET_AVERAGE,SUCCESSFULPROGRESSIVEPASSES_AVERAGE,SUCCESSFULSLIDINGTACKLES_AVERAGE,SUCCESSFULGOALKICKS_AVERAGE,DRIBBLESAGAINST,DRIBBLESAGAINSTWON_AVERAGE,GOALKICKSSHORT,GOALKICKSLONG,FIELDAERIALDUELS,FIELDAERIALDUELSWON_AVERAGE,GKCONCEDEDGOALS,GKSHOTSAGAINST,GKEXITS,GKAERIALDUELS,GKSAVES_AVERAGE,GKSUCCESSFULEXITS_AVERAGE,GKAERIALDUELSWON_AVERAGE,NEWDUELSWON_AVERAGE,NEWDEFENSIVEDUELSWON_AVERAGE,NEWOFFENSIVEDUELSWON_AVERAGE,NEWSUCCESSFULDRIBBLES_AVERAGE,LATERALPASSES,SUCCESSFULLATERALPASSES_AVERAGE,SHORTNAME,COMPETITIONNAME,TEAM_WYID,MATCHLABEL,DATE,COMPETITION_WYID_y,SEASON_WYID,TEAMNAME,COMPETITION_WYID,DUELSWON_PERCENT,DEFENSIVEDUELSWON_PERCENT,OFFENSIVEDUELSWON_PERCENT,AERIALDUELSWON,SUCCESSFULPASSES_PERCENT,SUCCESSFULSMARTPASSES_PERCENT,SUCCESSFULPASSESTOFINALTHIRD_PERCENT,SUCCESSFULCROSSES_PERCENT,SUCCESSFULDRIBBLES_PERCENT,SHOTSONTARGET_PERCENT,HEADSHOTSONTARGET,GOALCONVERSION,DIRECTFREEKICKSONTARGET_PERCENT,PENALTIESCONVERSION,WIN,SUCCESSFULFORWARDPASSES_PERCENT,SUCCESSFULBACKPASSES_PERCENT,SUCCESSFULTHROUGHPASSES_PERCENT,SUCCESSFULKEYPASSES_PERCENT,SUCCESSFULVERTICALPASSES_PERCENT,SUCCESSFULLONGPASSES_PERCENT,SUCCESSFULSHOTASSISTS,SUCCESSFULLINKUPPLAYS_PERCENT,YELLOWCARDSPERFOUL,SUCCESSFULPROGRESSIVEPASSES_PERCENT,SUCCESSFULSLIDINGTACKLES_PERCENT,SUCCESSFULGOALKICKS_PERCENT,DRIBBLESAGAINSTWON_PERCENT,FIELDAERIALDUELSWON_PERCENT,GKSAVES_PERCENT,GKSUCCESSFULEXITS_PERCENT,GKAERIALDUELSWON_PERCENT,NEWDUELSWON_PERCENT,NEWDEFENSIVEDUELSWON_PERCENT,NEWOFFENSIVEDUELSWON_PERCENT,NEWSUCCESSFULDRIBBLES_PERCENT,SUCCESSFULLATERALPASSES_PERCENT,POSITION1NAME,POSITION1CODE,POSITION1PERCENT,POSITION2NAME,POSITION2CODE,POSITION2PERCENT,POSITION3NAME,POSITION3CODE,POSITION3PERCENT,MINUTESONFIELD
4095,3134,5745095,684447,18.7,32.2,0.0,8.71,14.52,5.81,6.77,0.97,0.0,0.97,0.0,63.87,0.0,6.77,2.9,0.97,0.97,0.0,1.94,4.84,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.97,0.97,18.39,17.42,0.0,0.0,18.39,4.84,0.97,0.0,0.0,1.94,0.0,0.0,13.55,5.81,1.94,7.74,1.94,3.87,54.19,0.0,1.94,13.55,16.45,0.0,0.0,16.45,4.84,0.0,7.75,4.84,0.0,0.0,0.0,0.0,0.97,6.77,0.06,0.09,0.0,57.1,1.94,5.81,0.0,2.9,0.0,0.0,0.97,8.71,5.81,0.0,0.0,1.94,0.97,6.77,0.0,0.0,1.94,0.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,2.9,2.9,0.0,18.39,16.45,V. Bjerge,U19 Division,38327.0,"Viborg U19 - HIK U19, 7 - 1",2025-08-16 12:00:00,3134,191807,Viborg U19,3134,53.33,33.33,57.14,100.0,84.85,0.0,100.0,66.67,0.0,100.0,0.0,100.0,0.0,0.0,100.0,73.68,94.44,0.0,0.0,89.47,100.0,0.0,0.0,0.0,77.78,0.0,0.0,0.0,100.0,0.0,0.0,0.0,53.33,50.0,42.86,0.0,89.47,Right Back,rb,100.0,,,,,,,93
4105,3134,5745095,682110,21.52,30.92,33.6,1.96,15.65,3.91,9.78,0.0,1.96,0.0,1.96,41.09,0.0,5.87,1.96,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0.0,0.0,0.0,0.0,1.96,1.96,17.61,9.78,0.0,1.96,9.78,11.74,3.91,1.96,0.0,1.96,1.96,0.0,9.78,1.96,0.0,9.78,0.0,7.83,35.22,0.0,1.96,13.7,9.78,0.0,1.96,7.83,7.83,3.91,3.91,7.83,0.0,0.0,0.0,0.0,1.96,3.91,0.0,1.41,0.0,25.43,3.91,0.0,0.0,1.96,0.0,0.0,0.0,17.61,1.96,0.0,0.0,0.0,0.0,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0.0,5.87,3.91,9.78,7.83,C. Christensen,U19 Division,,"Viborg U19 - HIK U19, 7 - 1",2025-08-16 12:00:00,3134,191807,,3134,62.5,0.0,80.0,0.0,85.71,0.0,66.67,100.0,66.67,0.0,0.0,0.0,0.0,0.0,100.0,77.78,100.0,0.0,100.0,80.0,66.67,100.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,60.0,66.67,80.0,Left Centre Midfielder,lcmf3,100.0,,,,,,,46
5806,3134,5745094,1100597,14.03,0.0,6.3,2.09,12.56,3.14,7.33,1.05,0.0,0.0,0.0,9.42,0.0,1.05,1.05,2.09,2.09,0.0,2.09,4.19,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,1.05,0.0,3.14,0.0,0.0,1.05,3.14,0.0,1.05,1.05,0.0,2.09,0.0,0.0,6.28,2.09,0.0,4.19,0.0,3.14,5.23,0.0,1.05,1.05,0.0,0.0,1.05,1.05,0.0,1.05,5.23,5.23,0.0,0.0,0.0,0.0,1.05,1.05,0.14,0.26,0.0,10.47,3.14,5.23,1.05,1.05,0.0,0.0,2.09,2.09,1.05,0.0,0.0,0.0,2.09,1.05,0.0,0.0,1.05,1.05,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,2.09,3.14,1.05,3.14,1.05,N. Escobar,U19 Division,39763.0,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,Roskilde U19,3134,33.33,0.0,42.86,0.0,55.56,0.0,100.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0,100.0,33.33,0.0,0.0,100.0,33.33,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,66.67,42.86,50.0,33.33,Striker,cf,89.0,Left Wingback,lwb,10.0,,,,86
5816,3134,5745094,1100417,25.36,37.28,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.53,0.0,0.89,0.0,0.0,0.0,0.0,1.78,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,0.0,0.0,0.0,9.8,15.15,0.0,0.0,0.0,0.0,0.0,0.89,8.91,7.13,1.78,0.0,0.0,0.0,25.84,0.0,0.0,14.26,0.0,0.0,0.0,9.8,5.35,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,24.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,5.35,0.0,0.0,3.56,0.0,5.35,0.0,0.0,4.46,0.89,0.0,0.0,2.67,7.13,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.8,C. Mogensen,U19 Division,39763.0,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,Roskilde U19,3134,0.0,0.0,0.0,0.0,70.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.14,0.0,0.0,0.0,100.0,35.29,0.0,0.0,0.0,30.77,0.0,100.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Goalkeeper,gk,100.0,,,,,,,101
5826,3134,5745094,1054400,21.99,41.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D. Tasci,U19 Division,,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,,3134,50.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Centre Back,rcb,100.0,,,,,,,36
5827,3134,5745094,961179,14.12,20.25,36.5,8.18,32.73,4.09,23.18,1.36,1.36,0.0,0.0,38.18,0.0,2.73,0.0,9.55,2.73,0.0,1.36,4.09,1.36,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,4.09,1.36,9.55,10.91,0.0,0.0,10.91,1.36,0.0,0.0,10.91,5.45,1.36,0.0,15.0,2.73,0.0,10.91,0.0,8.18,28.64,0.0,0.0,5.45,9.55,0.0,0.0,9.55,1.36,5.45,5.45,12.28,0.0,0.0,0.0,6.82,2.73,1.36,0.16,0.0,0.0,24.55,2.73,1.36,1.36,0.0,0.0,0.0,4.09,8.18,2.73,0.0,0.0,0.0,1.36,5.45,0.0,0.0,1.36,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.73,9.55,6.82,10.91,9.55,M. Skotte Haakonsson,U19 Division,39783.0,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,B 93 U19,3134,33.33,0.0,35.29,0.0,75.0,0.0,50.0,0.0,57.14,50.0,0.0,0.0,0.0,0.0,0.0,57.14,87.5,0.0,0.0,87.5,100.0,0.0,62.5,100.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,66.67,41.18,71.43,87.5,Left Attacking Midfielder,lamf,100.0,,,,,,,66
5837,3134,5745094,960280,15.72,26.7,32.5,9.8,12.48,7.13,1.78,0.89,2.67,0.89,0.89,29.41,0.0,1.78,0.0,0.89,0.89,0.0,6.24,9.8,0.89,0.0,0.0,1.78,0.0,0.0,0.89,0.0,0.89,2.67,0.0,10.69,5.35,0.0,0.89,8.91,1.78,0.89,0.89,0.0,1.78,0.0,0.0,10.69,4.46,1.78,3.56,2.67,0.89,20.5,0.0,0.0,7.13,5.35,0.0,0.89,4.46,0.89,0.89,13.37,1.78,0.0,0.0,0.0,0.0,0.0,0.89,0.22,0.24,0.0,19.6,2.67,0.0,1.78,0.0,0.0,0.0,0.89,3.56,7.13,0.0,0.0,0.89,0.89,0.89,0.0,0.0,2.67,1.78,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,3.56,0.89,0.89,8.91,4.46,V. Koldtoft,U19 Division,39763.0,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,Roskilde U19,3134,28.57,37.5,50.0,0.0,69.7,0.0,50.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,66.67,100.0,0.0,100.0,50.0,50.0,100.0,0.0,33.3,25.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,35.71,50.0,50.0,100.0,50.0,Right Centre Midfielder,rcmf,63.0,Left Winger,lw,27.0,,,,101
5847,3134,5745094,960267,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M. Woedd,U19 Division,,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,,3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Striker,cf,100.0,,,,,,,15
5848,3134,5745094,960259,12.19,0.0,95.5,3.56,27.62,8.91,10.69,0.89,1.78,0.89,0.0,16.04,0.0,0.0,0.0,0.89,1.78,0.0,2.67,8.02,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,7.13,0.89,4.46,3.56,0.0,0.89,2.67,0.0,0.89,0.89,0.0,0.89,0.89,0.0,11.58,3.56,0.89,7.13,2.67,2.67,8.02,0.0,0.0,1.78,2.67,0.0,0.89,0.89,0.0,0.0,11.58,2.67,0.0,0.0,0.0,0.0,0.89,0.0,0.22,0.12,0.0,8.02,1.78,1.78,0.89,2.67,0.0,0.0,0.89,2.67,0.89,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,5.35,1.78,0.0,2.67,0.89,E. Ciltik,U19 Division,39763.0,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,Roskilde U19,3134,25.81,30.0,25.0,100.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,100.0,40.0,75.0,0.0,100.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.26,60.0,16.67,0.0,33.33,Left Centre Midfielder,lcmf,91.0,,,,,,,101
5858,3134,5745094,960254,16.66,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F. Hansen,U19 Division,39763.0,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,Roskilde U19,3134,28.57,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Striker,cf,100.0,,,,,,,37
5868,3134,5745094,959889,15.86,23.96,43.7,5.35,26.73,8.02,14.26,2.67,0.0,0.89,0.0,18.71,0.0,3.56,3.56,8.02,3.56,0.0,1.78,8.02,0.0,0.0,0.0,5.35,0.0,0.0,2.67,0.0,0.0,1.78,0.0,1.78,3.56,0.0,0.0,8.91,0.89,1.78,0.0,1.78,4.46,0.89,0.0,14.26,1.78,0.0,11.58,4.46,7.13,10.69,0.0,0.89,0.89,3.56,0.0,0.0,6.24,0.89,4.46,9.8,15.14,0.0,0.0,0.0,0.89,0.0,2.67,0.3,0.14,0.0,18.71,6.24,5.35,0.0,0.0,0.89,0.0,1.78,3.56,1.78,0.0,0.0,0.0,2.67,3.56,0.0,0.0,1.78,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,6.24,5.35,1.78,8.91,6.24,T. Arnarsson,U19 Division,39783.0,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,B 93 U19,3134,43.33,55.56,50.0,0.0,57.14,0.0,75.0,25.0,55.56,75.0,0.0,25.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,70.0,100.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33,77.78,37.5,22.22,70.0,Right Attacking Midfielder,ramf,100.0,,,,,,,101
5878,3134,5745094,937732,21.49,25.35,0.0,8.65,15.58,6.92,1.73,3.46,0.0,0.0,0.0,32.88,0.0,8.65,0.0,0.0,1.73,0.0,3.46,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,17.31,1.73,0.0,0.0,8.65,8.65,0.0,0.0,0.0,6.92,1.73,0.0,20.77,6.92,0.0,3.46,0.0,0.0,19.04,0.0,0.0,3.46,1.73,0.0,0.0,8.65,1.73,0.0,10.38,1.73,0.0,0.0,0.0,0.0,0.0,3.46,0.15,0.0,0.0,13.85,1.73,1.73,0.0,1.73,0.0,1.73,0.0,12.12,6.92,0.0,0.0,0.0,0.0,5.19,0.0,0.0,3.46,1.73,0.0,0.0,3.46,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65,5.19,0.0,0.0,8.65,8.65,J. Grønager Frandsen,U19 Division,,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,,3134,22.22,0.0,0.0,100.0,57.89,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,100.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,42.86,0.0,0.0,50.0,100.0,0.0,0.0,0.0,55.56,75.0,0.0,0.0,100.0,Left Centre Back (3 at the back),lcb3,100.0,,,,,,,52
5879,3134,5745094,935321,17.51,51.08,57.1,7.78,26.67,5.56,16.67,0.0,1.11,0.0,0.0,61.11,0.0,10.0,2.22,6.67,0.0,0.0,1.11,6.67,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,4.44,0.0,20.0,13.33,0.0,0.0,20.0,1.11,0.0,0.0,0.0,6.67,0.0,0.0,7.78,5.56,0.0,12.22,0.0,11.11,57.78,0.0,2.22,18.89,13.33,0.0,0.0,18.89,1.11,4.44,7.78,8.89,0.0,0.0,0.0,0.0,1.11,10.0,0.0,0.0,0.0,44.44,0.0,2.22,0.0,0.0,0.0,0.0,1.11,17.78,2.22,1.11,0.0,0.0,0.0,14.44,1.11,0.0,2.22,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,4.44,7.78,3.33,20.0,18.89,V. Riesbeck,U19 Division,39783.0,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,B 93 U19,3134,45.83,0.0,66.67,0.0,94.55,0.0,100.0,100.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,94.44,100.0,0.0,0.0,94.44,100.0,0.0,0.0,0.0,81.25,100.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,80.0,46.67,50.0,94.44,Left Back,lb,100.0,,,,,,,81
5889,3134,5745094,933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J. Christensen,U19 Division,,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,,3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0
5890,3134,5745094,932316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E. Gottschalck,U19 Division,,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,,3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0
5891,3134,5745094,926845,13.0,0.0,11.6,0.0,32.4,7.2,16.2,7.2,0.0,0.0,1.8,14.4,0.0,0.0,0.0,1.8,0.0,0.0,1.8,7.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.8,3.6,5.4,3.6,0.0,1.8,0.0,0.0,1.8,1.8,3.6,0.0,0.0,0.0,12.6,3.6,0.0,16.2,1.8,7.2,10.8,0.0,0.0,1.8,3.6,0.0,1.8,0.0,0.0,1.8,9.0,1.8,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.45,0.0,7.2,5.4,1.8,1.8,0.0,0.0,0.0,3.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,5.4,7.2,1.8,0.0,0.0,C. Risbjerg,U19 Division,,"Roskilde U19 - B 93 U19, 4 - 3",2025-08-15 17:45:00,3134,191807,,3134,50.0,25.0,44.44,75.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,100.0,0.0,100.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,61.11,75.0,44.44,100.0,0.0,Striker,cf,100.0,,,,,,,50
