,COMPETITION_WYID_x,MATCH_WYID,PLAYER_WYID,PASSLENGTH,LONGPASSLENGTH,DRIBBLEDISTANCEFROMOPPONENTGOAL,BALLRECOVERIES,DUELS,DEFENSIVEDUELS,OFFENSIVEDUELS,AERIALDUELS,FOULS,GOALS,ASSISTS,PASSES,SMARTPASSES,PASSESTOFINALTHIRD,CROSSES,DRIBBLES,SHOTS,HEADSHOTS,INTERCEPTIONS,SUCCESSFULDEFENSIVEACTION,YELLOWCARDS,REDCARDS,DIRECTREDCARDS,SUCCESSFULATTACKINGACTIONS,FREEKICKS,DIRECTFREEKICKS,CORNERS,PENALTIES,ACCELERATIONS,LOOSEBALLDUELS,MISSEDBALLS,FORWARDPASSES,BACKPASSES,THROUGHPASSES,KEYPASSES,VERTICALPASSES,LONGPASSES,SHOTASSISTS,SHOTONTARGETASSISTS,LINKUPPLAYS,OPPONENTHALFRECOVERIES,DANGEROUSOPPONENTHALFRECOVERIES,BALLLOSSES,LOSSES,OWNHALFLOSSES,DANGEROUSOWNHALFLOSSES,DUELSWON_AVERAGE,DEFENSIVEDUELSWON_AVERAGE,OFFENSIVEDUELSWON_AVERAGE,SUCCESSFULPASSES_AVERAGE,SUCCESSFULSMARTPASSES_AVERAGE,SUCCESSFULCROSSES_AVERAGE,SUCCESSFULFORWARDPASSES_AVERAGE,SUCCESSFULBACKPASSES_AVERAGE,SUCCESSFULTHROUGHPASSES_AVERAGE,SUCCESSFULKEYPASSES_AVERAGE,SUCCESSFULVERTICALPASSES_AVERAGE,SUCCESSFULLONGPASSES_AVERAGE,SUCCESSFULDRIBBLES_AVERAGE,DEFENSIVEACTIONS,ATTACKINGACTIONS,FREEKICKSONTARGET,DIRECTFREEKICKSONTARGET_AVERAGE,SUCCESSFULPENALTIES,SUCCESSFULLINKUPPLAYS_AVERAGE,LOOSEBALLDUELSWON,SUCCESSFULPASSESTOFINALTHIRD_AVERAGE,XGSHOT,XGASSIST,XGSAVE,RECEIVEDPASS,TOUCHINBOX,PROGRESSIVERUN,OFFSIDES,CLEARANCES,SECONDASSISTS,THIRDASSISTS,FOULSSUFFERED,PROGRESSIVEPASSES,COUNTERPRESSINGRECOVERIES,SLIDINGTACKLES,GOALKICKS,SHOTSBLOCKED,SHOTSONTARGET_AVERAGE,SUCCESSFULPROGRESSIVEPASSES_AVERAGE,SUCCESSFULSLIDINGTACKLES_AVERAGE,SUCCESSFULGOALKICKS_AVERAGE,DRIBBLESAGAINST,DRIBBLESAGAINSTWON_AVERAGE,GOALKICKSSHORT,GOALKICKSLONG,FIELDAERIALDUELS,FIELDAERIALDUELSWON_AVERAGE,GKCONCEDEDGOALS,GKSHOTSAGAINST,GKEXITS,GKAERIALDUELS,GKSAVES_AVERAGE,GKSUCCESSFULEXITS_AVERAGE,GKAERIALDUELSWON_AVERAGE,NEWDUELSWON_AVERAGE,NEWDEFENSIVEDUELSWON_AVERAGE,NEWOFFENSIVEDUELSWON_AVERAGE,NEWSUCCESSFULDRIBBLES_AVERAGE,LATERALPASSES,SUCCESSFULLATERALPASSES_AVERAGE,SHORTNAME,COMPETITIONNAME,TEAM_WYID,MATCHLABEL,DATE,COMPETITION_WYID_y,SEASON_WYID,TEAMNAME,COMPETITION_WYID,DUELSWON_PERCENT,DEFENSIVEDUELSWON_PERCENT,OFFENSIVEDUELSWON_PERCENT,AERIALDUELSWON,SUCCESSFULPASSES_PERCENT,SUCCESSFULSMARTPASSES_PERCENT,SUCCESSFULPASSESTOFINALTHIRD_PERCENT,SUCCESSFULCROSSES_PERCENT,SUCCESSFULDRIBBLES_PERCENT,SHOTSONTARGET_PERCENT,HEADSHOTSONTARGET,GOALCONVERSION,DIRECTFREEKICKSONTARGET_PERCENT,PENALTIESCONVERSION,WIN,SUCCESSFULFORWARDPASSES_PERCENT,SUCCESSFULBACKPASSES_PERCENT,SUCCESSFULTHROUGHPASSES_PERCENT,SUCCESSFULKEYPASSES_PERCENT,SUCCESSFULVERTICALPASSES_PERCENT,SUCCESSFULLONGPASSES_PERCENT,SUCCESSFULSHOTASSISTS,SUCCESSFULLINKUPPLAYS_PERCENT,YELLOWCARDSPERFOUL,SUCCESSFULPROGRESSIVEPASSES_PERCENT,SUCCESSFULSLIDINGTACKLES_PERCENT,SUCCESSFULGOALKICKS_PERCENT,DRIBBLESAGAINSTWON_PERCENT,FIELDAERIALDUELSWON_PERCENT,GKSAVES_PERCENT,GKSUCCESSFULEXITS_PERCENT,GKAERIALDUELSWON_PERCENT,NEWDUELSWON_PERCENT,NEWDEFENSIVEDUELSWON_PERCENT,NEWOFFENSIVEDUELSWON_PERCENT,NEWSUCCESSFULDRIBBLES_PERCENT,SUCCESSFULLATERALPASSES_PERCENT,POSITION1NAME,POSITION1CODE,POSITION1PERCENT,POSITION2NAME,POSITION2CODE,POSITION2PERCENT,POSITION3NAME,POSITION3CODE,POSITION3PERCENT,MINUTESONFIELD
2022,43319,5729086,1232774,20.35,31.32,0.0,8.82,1.76,0.0,0.0,1.76,0.0,0.0,0.0,47.65,0.0,1.76,0.0,0.0,1.76,1.76,3.53,3.53,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.12,3.53,0.0,0.0,22.94,8.82,0.0,0.0,0.0,1.76,0.0,0.0,7.06,7.06,0.0,1.76,0.0,0.0,38.82,0.0,0.0,12.35,3.53,0.0,0.0,19.41,3.53,0.0,3.53,1.76,0.0,0.0,0.0,0.0,0.0,1.76,0.17,0.0,0.0,22.94,1.76,0.0,0.0,1.76,0.0,0.0,0.0,8.82,5.29,0.0,0.0,0.0,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,22.94,19.41,O. Veggerby,3. Division,,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,,43319,100.0,0.0,0.0,100.0,81.48,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,87.5,100.0,0.0,0.0,84.62,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,84.62,Left Centre Back,lcb,100.0,,,,,,,51
2023,43319,5729086,1232773,17.62,40.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E. Sørensen,3. Division,,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,,43319,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Defensive Midfielder,rdmf,100.0,,,,,,,36
2024,43319,5729086,1221484,12.88,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S. Lauesen,3. Division,,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,,43319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Attacking Midfielder,ramf,100.0,,,,,,,11
2025,43319,5729086,1215300,20.7,35.89,30.4,11.13,15.77,7.42,4.64,0.93,0.0,0.0,0.0,61.24,0.0,11.13,0.93,1.86,0.93,0.93,5.57,12.06,0.93,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,2.78,0.0,27.84,6.49,0.93,0.0,19.48,11.13,0.0,0.0,0.0,1.86,0.93,0.0,8.35,3.71,1.86,8.35,3.71,1.86,51.96,0.0,0.0,22.27,5.57,0.93,0.0,17.63,7.42,1.86,12.99,3.72,0.0,0.0,0.0,0.0,1.86,8.35,0.08,0.0,0.0,43.61,0.93,0.93,0.0,1.86,0.0,0.0,0.0,15.77,3.71,0.0,0.0,1.86,0.0,12.06,0.0,0.0,4.64,3.71,0.0,0.0,0.93,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,6.49,1.86,1.86,19.48,17.63,L. Tinggaard Helmi,3. Division,71244.0,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,Hørsholm-Usserød,43319,52.94,50.0,40.0,100.0,84.85,0.0,75.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,85.71,100.0,0.0,90.48,66.67,0.0,0.0,0.0,76.47,0.0,0.0,80.0,100.0,0.0,0.0,0.0,70.59,87.5,40.0,100.0,90.48,Left Defensive Midfielder,ldmf,52.0,Left Centre Back,lcb,47.0,,,,97
2026,43319,5729086,1215298,15.07,0.0,36.8,5.87,35.22,11.74,5.87,15.65,3.91,0.0,0.0,37.17,1.96,5.87,0.0,1.96,0.0,0.0,1.96,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.96,13.7,3.91,1.96,0.0,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61,7.83,1.96,15.65,3.91,0.0,31.3,0.0,0.0,7.83,3.91,0.0,0.0,11.74,0.0,0.0,13.7,3.92,0.0,0.0,0.0,0.0,1.96,1.96,0.0,0.0,0.0,25.43,1.96,0.0,0.0,1.96,0.0,0.0,0.0,3.91,3.91,0.0,0.0,0.0,0.0,1.96,0.0,0.0,1.96,0.0,0.0,0.0,15.65,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61,5.87,0.0,0.0,11.74,11.74,C. Ulrich Strømmen,3. Division,71244.0,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,Hørsholm-Usserød,43319,44.44,33.33,0.0,62.5,84.21,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.14,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,50.0,50.0,0.0,0.0,100.0,Right Defensive Midfielder,rdmf,100.0,,,,,,,46
2027,43319,5729086,1215296,20.15,37.11,64.3,4.64,19.48,10.21,6.49,0.0,0.93,0.0,0.0,64.02,0.0,15.77,2.78,3.71,2.78,0.0,1.86,8.35,0.0,0.0,0.0,6.49,1.86,0.93,3.71,0.0,0.0,2.78,0.0,25.05,5.57,0.0,0.93,19.48,8.35,1.86,0.93,0.0,1.86,0.93,0.0,9.28,0.93,0.0,4.64,0.0,3.71,54.74,0.0,1.86,17.63,5.57,0.0,0.93,18.56,6.49,2.78,12.07,9.27,0.0,0.0,0.0,0.0,0.93,10.21,0.12,0.16,0.0,55.67,2.78,2.78,0.0,2.78,0.0,0.0,2.78,14.85,0.93,0.0,0.0,0.0,1.86,14.85,0.0,0.0,4.64,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,6.49,4.64,2.78,19.48,18.56,K. Al-Ali,3. Division,71244.0,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,Hørsholm-Usserød,43319,23.81,0.0,57.14,0.0,85.51,0.0,64.71,66.67,75.0,66.67,0.0,0.0,0.0,0.0,100.0,70.37,100.0,0.0,100.0,95.24,77.78,50.0,0.0,0.0,100.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,61.9,63.64,71.43,75.0,95.24,Left Defensive Midfielder,ldmf,47.0,Attacking Midfielder,amf,36.0,Right Defensive Midfielder,rdmf,15.0,97
2028,43319,5729086,1215293,12.74,0.0,58.3,3.71,28.76,8.35,13.92,1.86,1.86,0.93,0.0,16.7,0.93,0.93,0.0,5.57,2.78,0.0,2.78,7.42,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.93,4.64,1.86,4.64,1.86,0.93,0.0,5.57,0.0,0.93,0.0,0.0,1.86,0.0,0.0,12.06,0.93,0.0,11.13,1.86,7.42,13.92,0.93,0.0,2.78,1.86,0.93,0.0,5.57,0.0,3.71,11.13,9.28,0.0,0.0,0.0,0.0,1.86,0.93,0.27,0.06,0.0,18.56,4.64,8.35,0.0,0.93,0.0,0.0,2.78,1.86,0.93,0.0,0.0,0.0,0.93,0.93,0.0,0.0,2.78,1.86,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,4.64,7.42,2.78,5.57,5.57,A. Al-Hummadi,3. Division,71244.0,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,Hørsholm-Usserød,43319,38.71,22.22,53.33,0.0,83.33,100.0,100.0,0.0,66.67,33.33,0.0,33.33,0.0,0.0,100.0,60.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,48.39,55.56,53.33,50.0,100.0,Left Attacking Midfielder,lamf,100.0,,,,,,,97
2029,43319,5729086,1215288,15.52,38.27,21.8,5.23,29.3,6.28,18.84,1.05,3.14,0.0,0.0,48.14,0.0,4.19,2.09,8.37,5.23,0.0,3.14,4.19,0.0,0.0,0.0,8.37,0.0,0.0,0.0,0.0,1.05,3.14,1.05,10.47,12.56,1.05,0.0,15.7,2.09,3.14,0.0,1.05,2.09,0.0,0.0,8.37,0.0,0.0,16.74,1.05,14.65,37.67,0.0,1.05,5.23,12.56,0.0,0.0,12.56,0.0,8.37,9.42,15.69,0.0,0.0,0.0,1.05,1.05,2.09,0.23,0.18,0.0,31.4,2.09,7.33,1.05,0.0,0.0,0.0,2.09,5.23,2.09,0.0,0.0,0.0,1.05,4.19,0.0,0.0,1.05,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,1.05,11.51,6.28,15.7,12.56,G. Hyldahl Kirkeby,3. Division,71244.0,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,Hørsholm-Usserød,43319,57.14,16.67,77.78,0.0,78.26,0.0,50.0,50.0,100.0,20.0,0.0,0.0,0.0,0.0,100.0,50.0,100.0,0.0,0.0,80.0,0.0,66.67,100.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.43,16.67,61.11,75.0,80.0,Attacking Midfielder,amf,70.0,Right Attacking Midfielder,ramf,29.0,,,,86
2030,43319,5729086,1215287,19.41,45.32,26.3,13.92,12.06,5.57,2.78,2.78,0.0,0.0,0.0,60.31,0.0,8.35,0.93,0.93,0.0,0.0,6.49,11.13,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.93,0.93,25.98,5.57,0.0,0.0,19.48,6.49,0.0,0.0,0.0,3.71,0.0,0.0,11.13,6.49,0.0,5.57,0.93,0.93,47.32,0.0,0.93,16.7,3.71,0.0,0.0,18.56,2.78,0.0,12.06,1.86,0.0,0.0,0.0,0.0,0.93,4.64,0.0,0.0,0.0,38.97,0.0,0.0,0.0,2.78,0.0,0.0,0.93,10.21,3.71,0.0,0.0,0.93,0.0,5.57,0.0,0.0,2.78,1.86,0.0,0.0,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,4.64,0.93,0.0,19.48,18.56,G. Petersen,3. Division,71244.0,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,Hørsholm-Usserød,43319,46.15,16.67,33.33,100.0,78.46,0.0,55.56,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.29,66.67,0.0,0.0,95.24,42.86,0.0,0.0,0.0,54.55,0.0,0.0,66.67,100.0,0.0,0.0,0.0,76.92,83.33,33.33,0.0,95.24,Right Centre Back,rcb,63.0,Right Back,rb,36.0,,,,97
2031,43319,5729086,1215277,16.55,37.69,32.9,9.28,22.27,8.35,11.13,0.93,0.0,0.93,0.0,49.18,0.0,5.57,1.86,6.49,0.93,0.0,3.71,9.28,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,1.86,0.93,20.41,8.35,0.0,1.86,11.13,5.57,1.86,1.86,0.0,7.42,0.93,0.0,10.21,2.78,0.0,10.21,2.78,6.49,39.9,0.0,1.86,12.99,8.35,0.0,1.86,9.28,1.86,5.57,12.99,9.28,0.0,0.0,0.0,0.0,0.93,4.64,0.51,0.29,0.0,34.33,2.78,2.78,0.0,0.0,0.0,0.0,0.93,8.35,4.64,0.93,0.0,0.0,0.93,4.64,0.0,0.0,4.64,1.86,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,4.64,5.57,3.71,11.13,9.28,E. Otkjær Walløe,3. Division,71244.0,"Lyseng - Hørsholm-Usserød, 1 - 2",2025-08-23 13:30:00,43319,191711,Hørsholm-Usserød,43319,45.83,33.33,58.33,0.0,81.13,0.0,83.33,100.0,85.71,100.0,0.0,100.0,0.0,0.0,100.0,63.64,100.0,0.0,100.0,83.33,33.33,50.0,0.0,0.0,55.56,0.0,0.0,40.0,0.0,0.0,0.0,0.0,50.0,55.56,50.0,57.14,83.33,Left Back,lb,100.0,,,,,,,97
